3.040820000000000000e+05,1.232200012207031250e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
3.041430000000000000e+05,8.544000244140625000e+01,5.236000061035156250e+01,4.920000076293945312e+00,2.363000000000000000e+03,0.000000000000000000e+00
3.068520000000000000e+05,1.798800048828125000e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.074970000000000000e+05,8.193400268554687500e+02,5.236999893188476562e+01,4.920000076293945312e+00,2.611000000000000000e+03,0.000000000000000000e+00
3.076210000000000000e+05,1.124199981689453125e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.080280000000000000e+05,8.544000244140625000e+01,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.111240000000000000e+05,2.023600006103515625e+02,5.236999893188476562e+01,4.880000114440917969e+00,1.166000000000000000e+03,0.000000000000000000e+00
3.199850000000000000e+05,2.077599945068359375e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.272850000000000000e+05,2.149499969482421875e+02,5.236000061035156250e+01,4.889999866485595703e+00,3.260000000000000000e+02,0.000000000000000000e+00
3.319460000000000000e+05,1.978699951171875000e+02,5.236000061035156250e+01,4.860000133514404297e+00,1.711000000000000000e+03,0.000000000000000000e+00
3.430940000000000000e+05,8.994000244140625000e+01,5.236000061035156250e+01,4.909999847412109375e+00,1.684000000000000000e+03,0.000000000000000000e+00
3.502710000000000000e+05,3.552600097656250000e+02,5.236000061035156250e+01,4.989999771118164062e+00,7.117000000000000000e+03,0.000000000000000000e+00
3.579800000000000000e+05,2.086600036621093750e+02,5.236000061035156250e+01,4.880000114440917969e+00,3.530000000000000000e+02,0.000000000000000000e+00
3.664380000000000000e+05,1.169199981689453125e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
3.671070000000000000e+05,1.636900024414062500e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
3.674910000000000000e+05,1.564900054931640625e+02,5.236000061035156250e+01,4.880000114440917969e+00,3.530000000000000000e+02,0.000000000000000000e+00
3.798850000000000000e+05,2.671199951171875000e+02,5.234999847412109375e+01,4.909999847412109375e+00,2.018000000000000000e+03,0.000000000000000000e+00
3.961250000000000000e+05,6.295999908447265625e+01,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
4.023530000000000000e+05,1.250100021362304688e+02,5.234999847412109375e+01,4.929999828338623047e+00,3.239000000000000000e+03,0.000000000000000000e+00
4.148650000000000000e+05,9.893000030517578125e+01,5.234999847412109375e+01,4.849999904632568359e+00,2.637000000000000000e+03,0.000000000000000000e+00
4.156190000000000000e+05,1.304100036621093750e+02,5.236999893188476562e+01,4.940000057220458984e+00,3.883000000000000000e+03,0.000000000000000000e+00
4.377570000000000000e+05,1.304100036621093750e+02,5.236000061035156250e+01,4.909999847412109375e+00,1.684000000000000000e+03,0.000000000000000000e+00
4.380890000000000000e+05,1.160199966430664062e+02,5.236000061035156250e+01,4.869999885559082031e+00,1.032000000000000000e+03,0.000000000000000000e+00
4.409920000000000000e+05,1.798800048828125000e+02,5.234000015258789062e+01,4.849999904632568359e+00,3.265000000000000000e+03,0.000000000000000000e+00
4.414240000000000000e+05,1.349100036621093750e+02,5.236999893188476562e+01,4.940000057220458984e+00,3.883000000000000000e+03,0.000000000000000000e+00
4.456600000000000000e+05,7.105000305175781250e+01,5.236999893188476562e+01,4.860000133514404297e+00,2.041000000000000000e+03,0.000000000000000000e+00
4.469990000000000000e+05,1.070299987792968750e+02,5.236000061035156250e+01,4.869999885559082031e+00,1.032000000000000000e+03,0.000000000000000000e+00
4.507670000000000000e+05,2.554299926757812500e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
4.623410000000000000e+05,1.582899932861328125e+02,5.236999893188476562e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
4.816640000000000000e+05,9.444000244140625000e+01,5.238999938964843750e+01,4.889999866485595703e+00,3.352000000000000000e+03,0.000000000000000000e+00
4.837790000000000000e+05,8.994000244140625000e+01,5.234999847412109375e+01,4.829999923706054688e+00,3.910000000000000000e+03,0.000000000000000000e+00
4.944330000000000000e+05,1.438999938964843750e+02,5.236999893188476562e+01,4.849999904632568359e+00,2.636000000000000000e+03,0.000000000000000000e+00
5.036290000000000000e+05,1.079300003051757812e+02,5.234999847412109375e+01,4.880000114440917969e+00,1.167000000000000000e+03,0.000000000000000000e+00
5.050120000000000000e+05,2.689200134277343750e+02,5.236000061035156250e+01,4.889999866485595703e+00,3.260000000000000000e+02,0.000000000000000000e+00
5.056500000000000000e+05,1.259100036621093750e+02,5.234999847412109375e+01,4.869999885559082031e+00,1.517000000000000000e+03,0.000000000000000000e+00
5.075980000000000000e+05,5.396300048828125000e+02,5.238000106811523438e+01,4.880000114440917969e+00,2.252000000000000000e+03,0.000000000000000000e+00
5.084330000000000000e+05,3.372699890136718750e+02,5.236999893188476562e+01,4.829999923706054688e+00,3.909000000000000000e+03,0.000000000000000000e+00
5.150880000000000000e+05,1.079300003051757812e+02,5.240000152587890625e+01,5.000000000000000000e+00,8.972000000000000000e+03,0.000000000000000000e+00
5.157490000000000000e+05,1.483999938964843750e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
5.159210000000000000e+05,1.483999938964843750e+02,5.234999847412109375e+01,4.849999904632568359e+00,2.637000000000000000e+03,0.000000000000000000e+00
5.179960000000000000e+05,3.687500000000000000e+02,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
5.224710000000000000e+05,1.618899993896484375e+02,5.238000106811523438e+01,4.849999904632568359e+00,3.265000000000000000e+03,0.000000000000000000e+00
5.280220000000000000e+05,8.994000244140625000e+01,5.238999938964843750e+01,4.889999866485595703e+00,3.352000000000000000e+03,0.000000000000000000e+00
5.387230000000000000e+05,1.259100036621093750e+02,5.234999847412109375e+01,4.940000057220458984e+00,3.884000000000000000e+03,0.000000000000000000e+00
5.493100000000000000e+05,1.798800048828125000e+02,5.236999893188476562e+01,4.860000133514404297e+00,2.041000000000000000e+03,0.000000000000000000e+00
5.535140000000000000e+05,7.194999694824218750e+01,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
5.568290000000000000e+05,1.331100006103515625e+02,5.234000015258789062e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
5.680050000000000000e+05,1.259100036621093750e+02,5.234999847412109375e+01,4.880000114440917969e+00,1.167000000000000000e+03,0.000000000000000000e+00
5.684460000000000000e+05,9.712999725341796875e+01,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
5.707530000000000000e+05,6.744999694824218750e+01,5.234999847412109375e+01,4.869999885559082031e+00,1.517000000000000000e+03,0.000000000000000000e+00
5.710290000000000000e+05,1.349100036621093750e+02,5.236999893188476562e+01,4.860000133514404297e+00,2.041000000000000000e+03,0.000000000000000000e+00
5.756030000000000000e+05,2.203500061035156250e+02,5.236000061035156250e+01,4.889999866485595703e+00,3.260000000000000000e+02,0.000000000000000000e+00
5.798510000000000000e+05,1.115199966430664062e+02,5.238999938964843750e+01,4.880000114440917969e+00,3.354000000000000000e+03,0.000000000000000000e+00
5.820280000000000000e+05,1.897700042724609375e+02,5.236000061035156250e+01,4.840000152587890625e+00,3.069000000000000000e+03,0.000000000000000000e+00
5.823820000000000000e+05,1.528999938964843750e+02,5.238999938964843750e+01,4.909999847412109375e+00,3.736000000000000000e+03,0.000000000000000000e+00
5.880200000000000000e+05,2.842099914550781250e+02,5.236999893188476562e+01,4.909999847412109375e+00,2.018000000000000000e+03,0.000000000000000000e+00
5.902360000000000000e+05,1.079300003051757812e+02,5.236999893188476562e+01,4.849999904632568359e+00,2.636000000000000000e+03,0.000000000000000000e+00
5.906810000000000000e+05,2.653200073242187500e+02,5.234999847412109375e+01,4.849999904632568359e+00,2.637000000000000000e+03,0.000000000000000000e+00
6.068710000000000000e+05,1.448000030517578125e+02,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
6.084320000000000000e+05,9.623000335693359375e+01,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
6.130880000000000000e+05,7.825000000000000000e+01,5.240999984741210938e+01,4.960000038146972656e+00,7.529000000000000000e+03,0.000000000000000000e+00
6.131100000000000000e+05,5.395999908447265625e+01,5.236000061035156250e+01,4.980000019073486328e+00,6.438000000000000000e+03,0.000000000000000000e+00
6.231230000000000000e+05,4.047200012207031250e+02,5.236000061035156250e+01,4.869999885559082031e+00,1.032000000000000000e+03,0.000000000000000000e+00
6.271880000000000000e+05,1.070299987792968750e+02,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
6.272130000000000000e+05,8.994000244140625000e+01,5.234999847412109375e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.335850000000000000e+05,1.124199981689453125e+02,5.234999847412109375e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.341700000000000000e+05,9.802999877929687500e+01,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
6.350190000000000000e+05,1.349100036621093750e+02,5.238000106811523438e+01,4.849999904632568359e+00,3.265000000000000000e+03,0.000000000000000000e+00
6.534590000000000000e+05,2.158500061035156250e+02,5.231999969482421875e+01,4.860000133514404297e+00,4.766000000000000000e+03,0.000000000000000000e+00
6.549310000000000000e+05,8.454000091552734375e+01,5.236999893188476562e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.552160000000000000e+05,9.533999633789062500e+01,5.236999893188476562e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
6.580630000000000000e+05,1.313099975585937500e+02,5.236000061035156250e+01,4.880000114440917969e+00,3.530000000000000000e+02,0.000000000000000000e+00
6.608560000000000000e+05,2.473300018310546875e+02,5.236000061035156250e+01,4.929999828338623047e+00,3.042000000000000000e+03,0.000000000000000000e+00
6.646970000000000000e+05,7.825000000000000000e+01,5.238999938964843750e+01,4.900000095367431641e+00,3.484000000000000000e+03,0.000000000000000000e+00
6.673050000000000000e+05,1.313099975585937500e+02,5.241999816894531250e+01,4.889999866485595703e+00,6.679000000000000000e+03,0.000000000000000000e+00
6.798380000000000000e+05,3.552600097656250000e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
6.834310625000000000e+05,6.744999694824218750e+01,5.234999847412109375e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
6.859900000000000000e+05,6.386000061035156250e+01,5.238000106811523438e+01,4.840000152587890625e+00,3.790000000000000000e+03,0.000000000000000000e+00
6.896230625000000000e+05,1.079300003051757812e+02,5.236999893188476562e+01,4.929999828338623047e+00,3.239000000000000000e+03,0.000000000000000000e+00
6.907569375000000000e+05,1.681900024414062500e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
6.936750625000000000e+05,8.544000244140625000e+01,5.236000061035156250e+01,4.849999904632568359e+00,2.390000000000000000e+03,0.000000000000000000e+00
7.021200000000000000e+05,1.223199996948242188e+02,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.028940000000000000e+05,2.158500061035156250e+02,5.236999893188476562e+01,4.849999904632568359e+00,2.636000000000000000e+03,0.000000000000000000e+00
7.055089375000000000e+05,9.893000030517578125e+01,5.234999847412109375e+01,4.869999885559082031e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.085280000000000000e+05,1.250100021362304688e+02,5.236000061035156250e+01,4.889999866485595703e+00,3.260000000000000000e+02,0.000000000000000000e+00
7.135769375000000000e+05,7.375000000000000000e+01,5.236000061035156250e+01,4.909999847412109375e+00,1.684000000000000000e+03,0.000000000000000000e+00
7.161070625000000000e+05,1.079300003051757812e+02,5.236000061035156250e+01,4.869999885559082031e+00,1.032000000000000000e+03,0.000000000000000000e+00
7.196230625000000000e+05,1.403000030517578125e+02,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
7.212910625000000000e+05,6.476000213623046875e+01,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.281440000000000000e+05,1.924700012207031250e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
7.281449375000000000e+05,2.608200073242187500e+02,5.234999847412109375e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.293169375000000000e+05,1.043300018310546875e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
7.309160000000000000e+05,7.644999694824218750e+01,5.236999893188476562e+01,4.869999885559082031e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.336540000000000000e+05,1.349100036621093750e+02,5.236999893188476562e+01,4.920000076293945312e+00,2.611000000000000000e+03,0.000000000000000000e+00
7.406160000000000000e+05,8.904000091552734375e+01,5.236000061035156250e+01,4.909999847412109375e+00,1.684000000000000000e+03,0.000000000000000000e+00
7.410430625000000000e+05,4.452000122070312500e+02,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.421600000000000000e+05,7.968599853515625000e+02,5.236999893188476562e+01,4.920000076293945312e+00,2.611000000000000000e+03,0.000000000000000000e+00
7.446590625000000000e+05,9.983000183105468750e+01,5.236000061035156250e+01,4.909999847412109375e+00,1.684000000000000000e+03,0.000000000000000000e+00
7.460670625000000000e+05,1.223199996948242188e+02,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
7.478470625000000000e+05,5.395999908447265625e+01,5.236000061035156250e+01,4.849999904632568359e+00,2.390000000000000000e+03,0.000000000000000000e+00
7.540200000000000000e+05,1.789799957275390625e+02,5.234999847412109375e+01,4.909999847412109375e+00,2.018000000000000000e+03,0.000000000000000000e+00
7.546129375000000000e+05,2.248500061035156250e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.554310625000000000e+05,1.124199981689453125e+02,5.236999893188476562e+01,4.869999885559082031e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.584750625000000000e+05,8.994000244140625000e+01,5.236999893188476562e+01,4.869999885559082031e+00,1.517000000000000000e+03,0.000000000000000000e+00
7.590600000000000000e+05,2.922999877929687500e+02,5.236999893188476562e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
7.592990625000000000e+05,2.023600006103515625e+02,5.236000061035156250e+01,4.849999904632568359e+00,2.390000000000000000e+03,0.000000000000000000e+00
7.594020000000000000e+05,1.618899993896484375e+02,5.236999893188476562e+01,4.880000114440917969e+00,1.166000000000000000e+03,0.000000000000000000e+00
7.614110625000000000e+05,5.575999832153320312e+01,5.240000152587890625e+01,4.949999809265136719e+00,6.255000000000000000e+03,0.000000000000000000e+00
7.682740000000000000e+05,2.059600067138671875e+02,5.238999938964843750e+01,4.889999866485595703e+00,3.352000000000000000e+03,0.000000000000000000e+00
7.687369375000000000e+05,9.802999877929687500e+01,5.238000106811523438e+01,4.869999885559082031e+00,2.452000000000000000e+03,0.000000000000000000e+00
7.712169375000000000e+05,2.248500061035156250e+02,5.234000015258789062e+01,4.849999904632568359e+00,3.265000000000000000e+03,0.000000000000000000e+00
7.713430625000000000e+05,1.052300033569335938e+02,5.238000106811523438e+01,4.880000114440917969e+00,2.252000000000000000e+03,0.000000000000000000e+00
7.717580000000000000e+05,6.025999832153320312e+01,5.234999847412109375e+01,4.840000152587890625e+00,3.265000000000000000e+03,0.000000000000000000e+00
7.756550625000000000e+05,1.214199981689453125e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.762880000000000000e+05,1.088300018310546875e+02,5.236000061035156250e+01,4.869999885559082031e+00,1.032000000000000000e+03,0.000000000000000000e+00
7.788200000000000000e+05,9.893000030517578125e+01,5.236000061035156250e+01,4.860000133514404297e+00,1.711000000000000000e+03,0.000000000000000000e+00
7.806740000000000000e+05,1.340099945068359375e+02,5.236999893188476562e+01,4.909999847412109375e+00,2.018000000000000000e+03,0.000000000000000000e+00
7.822540000000000000e+05,3.588599853515625000e+02,5.236999893188476562e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
7.854320000000000000e+05,1.798800048828125000e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
7.943220000000000000e+05,1.448000030517578125e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
8.007230625000000000e+05,1.349100036621093750e+02,5.236999893188476562e+01,4.860000133514404297e+00,2.041000000000000000e+03,0.000000000000000000e+00
8.015440000000000000e+05,1.438999938964843750e+02,5.234999847412109375e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
8.020520000000000000e+05,1.214199981689453125e+02,5.236000061035156250e+01,4.909999847412109375e+00,1.684000000000000000e+03,0.000000000000000000e+00
8.053300000000000000e+05,2.239499969482421875e+02,5.234999847412109375e+01,4.889999866485595703e+00,1.159000000000000000e+03,0.000000000000000000e+00
8.169400000000000000e+05,1.798800048828125000e+02,5.234999847412109375e+01,4.849999904632568359e+00,2.637000000000000000e+03,0.000000000000000000e+00
8.180849375000000000e+05,1.501999969482421875e+02,5.238000106811523438e+01,4.889999866485595703e+00,2.248000000000000000e+03,0.000000000000000000e+00
8.188809375000000000e+05,1.097300033569335938e+02,5.236000061035156250e+01,4.900000095367431641e+00,1.005000000000000000e+03,0.000000000000000000e+00
8.342329375000000000e+05,1.124199981689453125e+02,5.236999893188476562e+01,4.900000095367431641e+00,1.499000000000000000e+03,0.000000000000000000e+00
8.356270625000000000e+05,1.618899993896484375e+02,5.236999893188476562e+01,4.920000076293945312e+00,2.611000000000000000e+03,0.000000000000000000e+00
